Date,Index Value,Year,Month
2015-01-01,1.36,2015,1
2015-01-02,3.92,2015,1
2015-01-03,6.44,2015,1
2015-01-04,8.62,2015,1
2015-01-05,8.8,2015,1
2015-01-06,8.32,2015,1
2015-01-07,7.63,2015,1
2015-01-08,6.79,2015,1
2015-01-09,6.14,2015,1
2015-01-10,5.65,2015,1
2015-01-11,5.09,2015,1
2015-01-12,4.33,2015,1
2015-01-13,3.41,2015,1
2015-01-14,3.43,2015,1
2015-01-15,2.85,2015,1
2015-01-16,1.61,2015,1
2015-01-17,0.67,2015,1
2015-01-18,0.01,2015,1
2015-01-19,-0.43,2015,1
2015-01-20,-0.9,2015,1
2015-01-21,-1.3,2015,1
2015-01-22,-0.21,2015,1
2015-01-23,0.76,2015,1
2015-01-24,0.47,2015,1
2015-01-25,0.5,2015,1
2015-01-26,0.64,2015,1
2015-01-27,1.05,2015,1
2015-01-28,0.45,2015,1
2015-01-29,0.35,2015,1
2015-01-30,0.38,2015,1
2015-01-31,0.25,2015,1
2015-02-01,-0.48,2015,2
2015-02-02,-0.44,2015,2
2015-02-03,1.08,2015,2
2015-02-04,1.69,2015,2
2015-02-05,1.01,2015,2
2015-02-06,0.16,2015,2
2015-02-07,-0.66,2015,2
2015-02-08,-0.98,2015,2
2015-02-09,-1.49,2015,2
2015-02-10,-2.56,2015,2
2015-02-11,-3.36,2015,2
2015-02-12,-4.19,2015,2
2015-02-13,-4.51,2015,2
2015-02-14,-5.65,2015,2
2015-02-15,-7.01,2015,2
2015-02-16,-7.86,2015,2
2015-02-17,-7.58,2015,2
2015-02-18,-8.53,2015,2
2015-02-19,-8.47,2015,2
2015-02-20,-7.42,2015,2
2015-02-21,-7.78,2015,2
2015-02-22,-8.17,2015,2
2015-02-23,-8.98,2015,2
2015-02-24,-9.91,2015,2
2015-02-25,-8.87,2015,2
2015-02-26,-8.03,2015,2
2015-02-27,-7.62,2015,2
2015-02-28,-7.94,2015,2
2015-03-01,3.22,2015,3
2015-03-02,14.77,2015,3
2015-03-03,19.05,2015,3
2015-03-04,20.31,2015,3
2015-03-05,21.72,2015,3
2015-03-06,22.29,2015,3
2015-03-07,22.3,2015,3
2015-03-08,22.64,2015,3
2015-03-09,25.14,2015,3
2015-03-10,24.95,2015,3
2015-03-11,23.73,2015,3
2015-03-12,22.53,2015,3
2015-03-13,21.5,2015,3
2015-03-14,21.41,2015,3
2015-03-15,24.58,2015,3
2015-03-16,28.36,2015,3
2015-03-17,29.86,2015,3
2015-03-18,29.14,2015,3
2015-03-19,28.28,2015,3
2015-03-20,27.38,2015,3
2015-03-21,26.13,2015,3
2015-03-22,24.52,2015,3
2015-03-23,23.07,2015,3
2015-03-24,21.94,2015,3
2015-03-25,20.78,2015,3
2015-03-26,19.49,2015,3
2015-03-27,19.04,2015,3
2015-03-28,19.55,2015,3
2015-03-29,20.69,2015,3
2015-03-30,23.86,2015,3
2015-03-31,26.52,2015,3
2015-04-01,0.83,2015,4
2015-04-02,3.22,2015,4
2015-04-03,5.81,2015,4
2015-04-04,8.16,2015,4
2015-04-05,9.92,2015,4
2015-04-06,10.73,2015,4
2015-04-07,10.51,2015,4
2015-04-08,11.47,2015,4
2015-04-09,11.4,2015,4
2015-04-10,11.07,2015,4
2015-04-11,11.32,2015,4
2015-04-12,13.14,2015,4
2015-04-13,15.3,2015,4
2015-04-14,16.93,2015,4
2015-04-15,17.75,2015,4
2015-04-16,19.44,2015,4
2015-04-17,19.01,2015,4
2015-04-18,20.14,2015,4
2015-04-19,21.01,2015,4
2015-04-20,22.47,2015,4
2015-04-21,22.69,2015,4
2015-04-22,25.27,2015,4
2015-04-23,25.76,2015,4
2015-04-24,27.19,2015,4
2015-04-25,28.6,2015,4
2015-04-26,28.94,2015,4
2015-04-27,28.81,2015,4
2015-04-28,29.04,2015,4
2015-04-29,29.93,2015,4
2015-04-30,29.56,2015,4
2015-05-01,-0.77,2015,5
2015-05-02,-1.55,2015,5
2015-05-03,-1.53,2015,5
2015-05-04,-1.48,2015,5
2015-05-05,-2.62,2015,5
2015-05-06,-3.53,2015,5
2015-05-07,-5.1,2015,5
2015-05-08,-6.28,2015,5
2015-05-09,-8.1,2015,5
2015-05-10,-9.77,2015,5
2015-05-11,-10.7,2015,5
2015-05-12,-9.61,2015,5
2015-05-13,-7.86,2015,5
2015-05-14,-5.67,2015,5
2015-05-15,-5.15,2015,5
2015-05-16,-3.05,2015,5
2015-05-17,-0.78,2015,5
2015-05-18,0.98,2015,5
2015-05-19,0.12,2015,5
2015-05-20,-0.87,2015,5
2015-05-21,-2.84,2015,5
2015-05-22,-4.2,2015,5
2015-05-23,-3.04,2015,5
2015-05-24,-2.94,2015,5
2015-05-25,-4.35,2015,5
2015-05-26,-4.42,2015,5
2015-05-27,-5.86,2015,5
2015-05-28,-6.18,2015,5
2015-05-29,-7.44,2015,5
2015-05-30,-7.5,2015,5
2015-05-31,-7.88,2015,5
2015-06-01,5.4,2015,6
2015-06-02,5.42,2015,6
2015-06-03,4.62,2015,6
2015-06-04,3.26,2015,6
2015-06-05,2.52,2015,6
2015-06-06,2.83,2015,6
2015-06-07,1.86,2015,6
2015-06-08,3.07,2015,6
2015-06-09,3.74,2015,6
2015-06-10,5.41,2015,6
2015-06-11,5.3,2015,6
2015-06-12,6.96,2015,6
2015-06-13,9.19,2015,6
2015-06-14,12.22,2015,6
2015-06-15,12.23,2015,6
2015-06-16,11.87,2015,6
2015-06-17,9.76,2015,6
2015-06-18,10.52,2015,6
2015-06-19,13.4,2015,6
2015-06-20,16.95,2015,6
2015-06-21,21.96,2015,6
2015-06-22,28.38,2015,6
2015-06-23,31.73,2015,6
2015-06-24,34.58,2015,6
2015-06-25,40.47,2015,6
2015-06-26,41.49,2015,6
2015-06-27,39.03,2015,6
2015-06-28,35.4,2015,6
2015-06-29,32.09,2015,6
2015-06-30,30.95,2015,6
2015-07-01,-2.34,2015,7
2015-07-02,-7.85,2015,7
2015-07-03,-13.07,2015,7
2015-07-04,-15.8,2015,7
2015-07-05,-22.17,2015,7
2015-07-06,-24.12,2015,7
2015-07-07,-28.06,2015,7
2015-07-08,-33.22,2015,7
2015-07-09,-34.97,2015,7
2015-07-10,-31.15,2015,7
2015-07-11,-27.97,2015,7
2015-07-12,-28.59,2015,7
2015-07-13,-33.46,2015,7
2015-07-14,-39.74,2015,7
2015-07-15,-42.75,2015,7
2015-07-16,-44.02,2015,7
2015-07-17,-46.55,2015,7
2015-07-18,-49.48,2015,7
2015-07-19,-49.44,2015,7
2015-07-20,-49.14,2015,7
2015-07-21,-51.29,2015,7
2015-07-22,-52.15,2015,7
2015-07-23,-50.89,2015,7
2015-07-24,-51.06,2015,7
2015-07-25,-50.24,2015,7
2015-07-26,-47.24,2015,7
2015-07-27,-46.2,2015,7
2015-07-28,-43.51,2015,7
2015-07-29,-44.66,2015,7
2015-07-30,-51.34,2015,7
2015-07-31,-56.08,2015,7
2015-08-01,0.17,2015,8
2015-08-02,-4.1,2015,8
2015-08-03,-5.15,2015,8
2015-08-04,-6.86,2015,8
2015-08-05,-5.67,2015,8
2015-08-06,-7.0,2015,8
2015-08-07,-12.02,2015,8
2015-08-08,-16.4,2015,8
2015-08-09,-21.05,2015,8
2015-08-10,-25.42,2015,8
2015-08-11,-26.92,2015,8
2015-08-12,-26.25,2015,8
2015-08-13,-27.8,2015,8
2015-08-14,-31.18,2015,8
2015-08-15,-32.94,2015,8
2015-08-16,-31.42,2015,8
2015-08-17,-29.44,2015,8
2015-08-18,-26.17,2015,8
2015-08-19,-24.76,2015,8
2015-08-20,-25.46,2015,8
2015-08-21,-24.74,2015,8
2015-08-22,-26.31,2015,8
2015-08-23,-30.32,2015,8
2015-08-24,-35.34,2015,8
2015-08-25,-40.9,2015,8
2015-08-26,-45.51,2015,8
2015-08-27,-46.51,2015,8
2015-08-28,-48.2,2015,8
2015-08-29,-49.35,2015,8
2015-08-30,-44.3,2015,8
2015-08-31,-42.27,2015,8
2015-09-01,-0.78,2015,9
2015-09-02,-4.28,2015,9
2015-09-03,-8.98,2015,9
2015-09-04,-15.82,2015,9
2015-09-05,-20.71,2015,9
2015-09-06,-26.35,2015,9
2015-09-07,-29.08,2015,9
2015-09-08,-31.41,2015,9
2015-09-09,-36.34,2015,9
2015-09-10,-39.56,2015,9
2015-09-11,-42.05,2015,9
2015-09-12,-46.79,2015,9
2015-09-13,-49.95,2015,9
2015-09-14,-52.79,2015,9
2015-09-15,-53.05,2015,9
2015-09-16,-50.79,2015,9
2015-09-17,-49.57,2015,9
2015-09-18,-48.75,2015,9
2015-09-19,-49.31,2015,9
2015-09-20,-44.06,2015,9
2015-09-21,-38.29,2015,9
2015-09-22,-35.39,2015,9
2015-09-23,-32.82,2015,9
2015-09-24,-34.37,2015,9
2015-09-25,-37.73,2015,9
2015-09-26,-40.42,2015,9
2015-09-27,-44.47,2015,9
2015-09-28,-47.65,2015,9
2015-09-29,-50.99,2015,9
2015-09-30,-53.14,2015,9
2015-10-01,-2.03,2015,10
2015-10-02,-4.14,2015,10
2015-10-03,-6.24,2015,10
2015-10-04,-7.9,2015,10
2015-10-05,-8.92,2015,10
2015-10-06,-10.67,2015,10
2015-10-07,-13.23,2015,10
2015-10-08,-13.96,2015,10
2015-10-09,-15.8,2015,10
2015-10-10,-17.48,2015,10
2015-10-11,-18.28,2015,10
2015-10-12,-19.27,2015,10
2015-10-13,-21.39,2015,10
2015-10-14,-23.53,2015,10
2015-10-15,-24.66,2015,10
2015-10-16,-26.64,2015,10
2015-10-17,-28.89,2015,10
2015-10-18,-31.64,2015,10
2015-10-19,-33.38,2015,10
2015-10-20,-34.63,2015,10
2015-10-21,-36.57,2015,10
2015-10-22,-38.18,2015,10
2015-10-23,-39.66,2015,10
2015-10-24,-40.62,2015,10
2015-10-25,-41.03,2015,10
2015-10-26,-41.0,2015,10
2015-10-27,-41.94,2015,10
2015-10-28,-42.44,2015,10
2015-10-29,-41.29,2015,10
2015-10-30,-40.59,2015,10
2015-10-31,-40.3,2015,10
2015-11-01,0.37,2015,11
2015-11-02,1.91,2015,11
2015-11-03,1.69,2015,11
2015-11-04,3.04,2015,11
2015-11-05,5.45,2015,11
2015-11-06,4.67,2015,11
2015-11-07,4.66,2015,11
2015-11-08,4.98,2015,11
2015-11-09,5.96,2015,11
2015-11-10,8.22,2015,11
2015-11-11,8.7,2015,11
2015-11-12,8.49,2015,11
2015-11-13,9.64,2015,11
2015-11-14,9.3,2015,11
2015-11-15,8.77,2015,11
2015-11-16,11.52,2015,11
2015-11-17,13.2,2015,11
2015-11-18,13.71,2015,11
2015-11-19,14.28,2015,11
2015-11-20,15.08,2015,11
2015-11-21,15.72,2015,11
2015-11-22,15.85,2015,11
2015-11-23,17.42,2015,11
2015-11-24,18.66,2015,11
2015-11-25,18.23,2015,11
2015-11-26,17.55,2015,11
2015-11-27,17.06,2015,11
2015-11-28,16.43,2015,11
2015-11-29,16.01,2015,11
2015-11-30,17.74,2015,11
2015-12-01,1.23,2015,12
2015-12-02,4.65,2015,12
2015-12-03,5.87,2015,12
2015-12-04,6.92,2015,12
2015-12-05,7.18,2015,12
2015-12-06,7.34,2015,12
2015-12-07,7.39,2015,12
2015-12-08,7.9,2015,12
2015-12-09,7.48,2015,12
2015-12-10,7.0,2015,12
2015-12-11,8.49,2015,12
2015-12-12,8.86,2015,12
2015-12-13,8.48,2015,12
2015-12-14,7.83,2015,12
2015-12-15,7.74,2015,12
2015-12-16,7.42,2015,12
2015-12-17,7.06,2015,12
2015-12-18,6.94,2015,12
2015-12-19,7.3,2015,12
2015-12-20,7.04,2015,12
2015-12-21,6.68,2015,12
2015-12-22,6.47,2015,12
2015-12-23,6.03,2015,12
2015-12-24,5.75,2015,12
2015-12-25,5.19,2015,12
2015-12-26,4.69,2015,12
2015-12-27,4.14,2015,12
2015-12-28,3.87,2015,12
2015-12-29,3.47,2015,12
2015-12-30,2.84,2015,12
2015-12-31,2.31,2015,12
2016-01-01,-0.66,2016,1
2016-01-02,-1.11,2016,1
2016-01-03,-1.67,2016,1
2016-01-04,-1.64,2016,1
2016-01-05,-0.9,2016,1
2016-01-06,-1.49,2016,1
2016-01-07,-2.16,2016,1
2016-01-08,-2.69,2016,1
2016-01-09,-2.57,2016,1
2016-01-10,-2.45,2016,1
2016-01-11,-3.0,2016,1
2016-01-12,-3.74,2016,1
2016-01-13,-4.54,2016,1
2016-01-14,-5.15,2016,1
2016-01-15,-6.07,2016,1
2016-01-16,-7.17,2016,1
2016-01-17,-7.86,2016,1
2016-01-18,-8.4,2016,1
2016-01-19,-7.79,2016,1
2016-01-20,-6.35,2016,1
2016-01-21,-5.91,2016,1
2016-01-22,-6.59,2016,1
2016-01-23,-6.89,2016,1
2016-01-24,-7.35,2016,1
2016-01-25,-7.59,2016,1
2016-01-26,-7.85,2016,1
2016-01-27,-8.2,2016,1
2016-01-28,-8.9,2016,1
2016-01-29,-9.27,2016,1
2016-01-30,-9.18,2016,1
2016-01-31,-9.71,2016,1
2016-02-01,-0.53,2016,2
2016-02-02,-1.03,2016,2
2016-02-03,-1.47,2016,2
2016-02-04,-2.09,2016,2
2016-02-05,-2.8,2016,2
2016-02-06,-3.59,2016,2
2016-02-07,-4.11,2016,2
2016-02-08,-4.31,2016,2
2016-02-09,-4.55,2016,2
2016-02-10,-5.38,2016,2
2016-02-11,-5.61,2016,2
2016-02-12,-5.99,2016,2
2016-02-13,-6.75,2016,2
2016-02-14,-7.83,2016,2
2016-02-15,-9.19,2016,2
2016-02-16,-10.39,2016,2
2016-02-17,-11.3,2016,2
2016-02-18,-12.24,2016,2
2016-02-19,-13.31,2016,2
2016-02-20,-12.08,2016,2
2016-02-21,-12.08,2016,2
2016-02-22,-12.23,2016,2
2016-02-23,-12.79,2016,2
2016-02-24,-13.32,2016,2
2016-02-25,-13.85,2016,2
2016-02-26,-14.92,2016,2
2016-02-27,-15.29,2016,2
2016-02-28,-16.15,2016,2
2016-02-29,-16.31,2016,2
2016-03-01,-0.42,2016,3
2016-03-02,-1.51,2016,3
2016-03-03,-1.96,2016,3
2016-03-04,-2.28,2016,3
2016-03-05,-2.64,2016,3
2016-03-06,-1.84,2016,3
2016-03-07,-1.3,2016,3
2016-03-08,-0.85,2016,3
2016-03-09,-0.73,2016,3
2016-03-10,-1.06,2016,3
2016-03-11,-2.2,2016,3
2016-03-12,-1.23,2016,3
2016-03-13,0.05,2016,3
2016-03-14,0.72,2016,3
2016-03-15,1.06,2016,3
2016-03-16,1.16,2016,3
2016-03-17,1.25,2016,3
2016-03-18,2.2,2016,3
2016-03-19,2.69,2016,3
2016-03-20,2.61,2016,3
2016-03-21,2.9,2016,3
2016-03-22,2.75,2016,3
2016-03-23,1.86,2016,3
2016-03-24,0.62,2016,3
2016-03-25,-0.34,2016,3
2016-03-26,-0.53,2016,3
2016-03-27,-1.61,2016,3
2016-03-28,-0.55,2016,3
2016-03-29,0.38,2016,3
2016-03-30,-0.46,2016,3
2016-03-31,-0.11,2016,3
2016-04-01,1.17,2016,4
2016-04-02,0.84,2016,4
2016-04-03,0.19,2016,4
2016-04-04,0.6,2016,4
2016-04-05,0.38,2016,4
2016-04-06,1.93,2016,4
2016-04-07,2.81,2016,4
2016-04-08,3.57,2016,4
2016-04-09,3.72,2016,4
2016-04-10,2.8,2016,4
2016-04-11,2.32,2016,4
2016-04-12,2.74,2016,4
2016-04-13,2.35,2016,4
2016-04-14,2.24,2016,4
2016-04-15,2.12,2016,4
2016-04-16,2.39,2016,4
2016-04-17,2.55,2016,4
2016-04-18,3.44,2016,4
2016-04-19,3.89,2016,4
2016-04-20,3.62,2016,4
2016-04-21,5.95,2016,4
2016-04-22,8.47,2016,4
2016-04-23,8.98,2016,4
2016-04-24,10.17,2016,4
2016-04-25,9.51,2016,4
2016-04-26,8.46,2016,4
2016-04-27,7.45,2016,4
2016-04-28,6.33,2016,4
2016-04-29,5.5,2016,4
2016-04-30,4.39,2016,4
2016-05-01,-0.85,2016,5
2016-05-02,-2.01,2016,5
2016-05-03,-3.5,2016,5
2016-05-04,-3.78,2016,5
2016-05-05,-3.43,2016,5
2016-05-06,-2.9,2016,5
2016-05-07,-2.83,2016,5
2016-05-08,-3.42,2016,5
2016-05-09,-4.67,2016,5
2016-05-10,-5.77,2016,5
2016-05-11,-6.19,2016,5
2016-05-12,-7.59,2016,5
2016-05-13,-7.86,2016,5
2016-05-14,-7.81,2016,5
2016-05-15,-6.48,2016,5
2016-05-16,-4.96,2016,5
2016-05-17,-1.06,2016,5
2016-05-18,4.23,2016,5
2016-05-19,6.81,2016,5
2016-05-20,8.65,2016,5
2016-05-21,10.15,2016,5
2016-05-22,12.01,2016,5
2016-05-23,10.58,2016,5
2016-05-24,10.64,2016,5
2016-05-25,10.06,2016,5
2016-05-26,9.36,2016,5
2016-05-27,8.55,2016,5
2016-05-28,7.81,2016,5
2016-05-29,8.97,2016,5
2016-05-30,8.97,2016,5
2016-05-31,8.58,2016,5
2016-06-01,-0.48,2016,6
2016-06-02,-0.58,2016,6
2016-06-03,-2.42,2016,6
2016-06-04,-3.15,2016,6
2016-06-05,-4.39,2016,6
2016-06-06,-5.92,2016,6
2016-06-07,-6.87,2016,6
2016-06-08,-6.02,2016,6
2016-06-09,-5.73,2016,6
2016-06-10,-7.53,2016,6
2016-06-11,-9.52,2016,6
2016-06-12,-11.38,2016,6
2016-06-13,-12.45,2016,6
2016-06-14,-14.79,2016,6
2016-06-15,-19.96,2016,6
2016-06-16,-21.78,2016,6
2016-06-17,-25.38,2016,6
2016-06-18,-26.39,2016,6
2016-06-19,-27.13,2016,6
2016-06-20,-27.57,2016,6
2016-06-21,-24.77,2016,6
2016-06-22,-20.7,2016,6
2016-06-23,-18.42,2016,6
2016-06-24,-17.21,2016,6
2016-06-25,-17.42,2016,6
2016-06-26,-15.78,2016,6
2016-06-27,-15.26,2016,6
2016-06-28,-9.81,2016,6
2016-06-29,-7.53,2016,6
2016-06-30,-8.94,2016,6
2016-07-01,-0.18,2016,7
2016-07-02,5.33,2016,7
2016-07-03,12.21,2016,7
2016-07-04,19.57,2016,7
2016-07-05,23.85,2016,7
2016-07-06,28.71,2016,7
2016-07-07,26.86,2016,7
2016-07-08,23.38,2016,7
2016-07-09,24.83,2016,7
2016-07-10,25.85,2016,7
2016-07-11,27.68,2016,7
2016-07-12,28.68,2016,7
2016-07-13,28.6,2016,7
2016-07-14,24.93,2016,7
2016-07-15,23.13,2016,7
2016-07-16,24.85,2016,7
2016-07-17,30.29,2016,7
2016-07-18,32.57,2016,7
2016-07-19,32.11,2016,7
2016-07-20,28.7,2016,7
2016-07-21,25.67,2016,7
2016-07-22,25.75,2016,7
2016-07-23,29.95,2016,7
2016-07-24,31.2,2016,7
2016-07-25,32.82,2016,7
2016-07-26,34.28,2016,7
2016-07-27,36.97,2016,7
2016-07-28,35.48,2016,7
2016-07-29,34.29,2016,7
2016-07-30,34.84,2016,7
2016-07-31,37.57,2016,7
2016-08-01,2.35,2016,8
2016-08-02,6.15,2016,8
2016-08-03,6.21,2016,8
2016-08-04,7.64,2016,8
2016-08-05,7.64,2016,8
2016-08-06,11.11,2016,8
2016-08-07,14.56,2016,8
2016-08-08,15.69,2016,8
2016-08-09,15.53,2016,8
2016-08-10,16.28,2016,8
2016-08-11,13.71,2016,8
2016-08-12,12.41,2016,8
2016-08-13,8.32,2016,8
2016-08-14,3.89,2016,8
2016-08-15,-0.97,2016,8
2016-08-16,-4.14,2016,8
2016-08-17,-5.83,2016,8
2016-08-18,-7.64,2016,8
2016-08-19,-9.93,2016,8
2016-08-20,-12.86,2016,8
2016-08-21,-15.66,2016,8
2016-08-22,-17.99,2016,8
2016-08-23,-21.94,2016,8
2016-08-24,-24.75,2016,8
2016-08-25,-28.58,2016,8
2016-08-26,-31.39,2016,8
2016-08-27,-32.09,2016,8
2016-08-28,-32.49,2016,8
2016-08-29,-33.06,2016,8
2016-08-30,-34.61,2016,8
2016-08-31,-32.59,2016,8
2016-09-01,6.07,2016,9
2016-09-02,8.13,2016,9
2016-09-03,5.55,2016,9
2016-09-04,2.41,2016,9
2016-09-05,0.54,2016,9
2016-09-06,-2.58,2016,9
2016-09-07,-7.19,2016,9
2016-09-08,-10.5,2016,9
2016-09-09,-14.17,2016,9
2016-09-10,-17.06,2016,9
2016-09-11,-18.64,2016,9
2016-09-12,-20.35,2016,9
2016-09-13,-20.08,2016,9
2016-09-14,-20.06,2016,9
2016-09-15,-21.5,2016,9
2016-09-16,-19.97,2016,9
2016-09-17,-18.75,2016,9
2016-09-18,-19.21,2016,9
2016-09-19,-18.18,2016,9
2016-09-20,-20.06,2016,9
2016-09-21,-14.16,2016,9
2016-09-22,-8.75,2016,9
2016-09-23,-7.35,2016,9
2016-09-24,-2.99,2016,9
2016-09-25,0.03,2016,9
2016-09-26,0.73,2016,9
2016-09-27,0.01,2016,9
2016-09-28,-0.09,2016,9
2016-09-29,0.64,2016,9
2016-09-30,0.17,2016,9
2016-10-01,0.67,2016,10
2016-10-02,-0.52,2016,10
2016-10-03,-2.94,2016,10
2016-10-04,-4.62,2016,10
2016-10-05,-5.26,2016,10
2016-10-06,-5.22,2016,10
2016-10-07,-4.83,2016,10
2016-10-08,-3.51,2016,10
2016-10-09,1.39,2016,10
2016-10-10,3.82,2016,10
2016-10-11,4.71,2016,10
2016-10-12,5.26,2016,10
2016-10-13,5.59,2016,10
2016-10-14,3.92,2016,10
2016-10-15,1.41,2016,10
2016-10-16,-0.89,2016,10
2016-10-17,-3.02,2016,10
2016-10-18,-5.87,2016,10
2016-10-19,-9.04,2016,10
2016-10-20,-11.59,2016,10
2016-10-21,-13.78,2016,10
2016-10-22,-15.23,2016,10
2016-10-23,-17.1,2016,10
2016-10-24,-18.61,2016,10
2016-10-25,-20.47,2016,10
2016-10-26,-21.61,2016,10
2016-10-27,-22.48,2016,10
2016-10-28,-23.37,2016,10
2016-10-29,-25.01,2016,10
2016-10-30,-26.34,2016,10
2016-10-31,-27.04,2016,10
2016-11-01,-1.16,2016,11
2016-11-02,-2.09,2016,11
2016-11-03,-2.91,2016,11
2016-11-04,-3.06,2016,11
2016-11-05,-3.21,2016,11
2016-11-06,-2.64,2016,11
2016-11-07,-3.22,2016,11
2016-11-08,-4.25,2016,11
2016-11-09,-5.07,2016,11
2016-11-10,-6.45,2016,11
2016-11-11,-7.54,2016,11
2016-11-12,-8.44,2016,11
2016-11-13,-9.5,2016,11
2016-11-14,-10.15,2016,11
2016-11-15,-10.86,2016,11
2016-11-16,-12.22,2016,11
2016-11-17,-13.33,2016,11
2016-11-18,-14.33,2016,11
2016-11-19,-15.28,2016,11
2016-11-20,-15.99,2016,11
2016-11-21,-16.7,2016,11
2016-11-22,-17.41,2016,11
2016-11-23,-18.33,2016,11
2016-11-24,-19.16,2016,11
2016-11-25,-19.84,2016,11
2016-11-26,-20.57,2016,11
2016-11-27,-21.25,2016,11
2016-11-28,-21.91,2016,11
2016-11-29,-22.48,2016,11
2016-11-30,-23.2,2016,11
2016-12-01,-0.48,2016,12
2016-12-02,0.11,2016,12
2016-12-03,0.57,2016,12
2016-12-04,0.55,2016,12
2016-12-05,0.51,2016,12
2016-12-06,0.06,2016,12
2016-12-07,-0.32,2016,12
2016-12-08,-1.0,2016,12
2016-12-09,-1.51,2016,12
2016-12-10,-2.09,2016,12
2016-12-11,-2.44,2016,12
2016-12-12,-2.92,2016,12
2016-12-13,-0.83,2016,12
2016-12-14,-1.05,2016,12
2016-12-15,-1.41,2016,12
2016-12-16,-1.88,2016,12
2016-12-17,-2.29,2016,12
2016-12-18,-2.63,2016,12
2016-12-19,-3.17,2016,12
2016-12-20,-3.73,2016,12
2016-12-21,-4.09,2016,12
2016-12-22,-4.43,2016,12
2016-12-23,-4.98,2016,12
2016-12-24,-5.32,2016,12
2016-12-25,-5.91,2016,12
2016-12-26,-6.27,2016,12
2016-12-27,-6.31,2016,12
2016-12-28,-6.19,2016,12
2016-12-29,-6.59,2016,12
2016-12-30,-7.23,2016,12
2016-12-31,-7.75,2016,12
2017-01-01,-0.41,2017,1
2017-01-02,-0.57,2017,1
2017-01-03,-0.15,2017,1
2017-01-04,-0.05,2017,1
2017-01-05,0.36,2017,1
2017-01-06,1.41,2017,1
2017-01-07,1.71,2017,1
2017-01-08,0.9,2017,1
2017-01-09,0.56,2017,1
2017-01-10,0.39,2017,1
2017-01-11,-0.12,2017,1
2017-01-12,-0.78,2017,1
2017-01-13,-1.67,2017,1
2017-01-14,-2.13,2017,1
2017-01-15,-2.25,2017,1
2017-01-16,-2.82,2017,1
2017-01-17,-3.31,2017,1
2017-01-18,-3.94,2017,1
2017-01-19,-4.17,2017,1
2017-01-20,-4.09,2017,1
2017-01-21,-3.75,2017,1
2017-01-22,-4.45,2017,1
2017-01-23,-4.69,2017,1
2017-01-24,-3.68,2017,1
2017-01-25,-0.54,2017,1
2017-01-26,3.14,2017,1
2017-01-27,3.99,2017,1
2017-01-28,4.37,2017,1
2017-01-29,4.07,2017,1
2017-01-30,3.94,2017,1
2017-01-31,3.4,2017,1
2017-02-01,-0.5,2017,2
2017-02-02,3.51,2017,2
2017-02-03,3.04,2017,2
2017-02-04,4.03,2017,2
2017-02-05,4.75,2017,2
2017-02-06,4.06,2017,2
2017-02-07,3.23,2017,2
2017-02-08,2.21,2017,2
2017-02-09,1.42,2017,2
2017-02-10,0.56,2017,2
2017-02-11,-0.05,2017,2
2017-02-12,-1.12,2017,2
2017-02-13,-1.97,2017,2
2017-02-14,-3.18,2017,2
2017-02-15,-4.24,2017,2
2017-02-16,-5.34,2017,2
2017-02-17,-6.0,2017,2
2017-02-18,-6.11,2017,2
2017-02-19,-6.73,2017,2
2017-02-20,-5.14,2017,2
2017-02-21,-3.77,2017,2
2017-02-22,-2.61,2017,2
2017-02-23,-3.01,2017,2
2017-02-24,-3.99,2017,2
2017-02-25,-5.58,2017,2
2017-02-26,-7.02,2017,2
2017-02-27,-7.69,2017,2
2017-02-28,-8.45,2017,2
2017-03-01,-0.08,2017,3
2017-03-02,-0.62,2017,3
2017-03-03,-1.15,2017,3
2017-03-04,-0.86,2017,3
2017-03-05,-0.61,2017,3
2017-03-06,-0.82,2017,3
2017-03-07,1.38,2017,3
2017-03-08,3.2,2017,3
2017-03-09,4.48,2017,3
2017-03-10,7.38,2017,3
2017-03-11,8.32,2017,3
2017-03-12,7.38,2017,3
2017-03-13,6.08,2017,3
2017-03-14,5.43,2017,3
2017-03-15,5.91,2017,3
2017-03-16,5.74,2017,3
2017-03-17,5.76,2017,3
2017-03-18,6.4,2017,3
2017-03-19,6.17,2017,3
2017-03-20,5.87,2017,3
2017-03-21,5.17,2017,3
2017-03-22,3.76,2017,3
2017-03-23,2.36,2017,3
2017-03-24,1.88,2017,3
2017-03-25,0.87,2017,3
2017-03-26,-0.23,2017,3
2017-03-27,-1.02,2017,3
2017-03-28,-1.43,2017,3
2017-03-29,-0.51,2017,3
2017-03-30,1.61,2017,3
2017-03-31,3.93,2017,3
2017-04-01,1.77,2017,4
2017-04-02,4.21,2017,4
2017-04-03,5.55,2017,4
2017-04-04,6.9,2017,4
2017-04-05,10.68,2017,4
2017-04-06,11.69,2017,4
2017-04-07,11.57,2017,4
2017-04-08,11.5,2017,4
2017-04-09,10.79,2017,4
2017-04-10,9.67,2017,4
2017-04-11,8.65,2017,4
2017-04-12,7.56,2017,4
2017-04-13,6.35,2017,4
2017-04-14,5.02,2017,4
2017-04-15,4.38,2017,4
2017-04-16,3.22,2017,4
2017-04-17,2.1,2017,4
2017-04-18,1.06,2017,4
2017-04-19,1.5,2017,4
2017-04-20,1.99,2017,4
2017-04-21,3.4,2017,4
2017-04-22,4.87,2017,4
2017-04-23,5.82,2017,4
